Expr Log Ratio,ID,Symbol,Entrez Gene Name,Location
-0.048,Nrm,NRM,nurim (nuclear envelope membrane protein),Nucleus
-1.896,Nrn1,NRN1,neuritin 1,Cytoplasm
∞,Nrn1l,NRN1L,neuritin 1 like,Nucleus
0,Nron,Nron,"non-protein coding RNA, repressor of NFAT",Other
0,Nrp,Nrp,neural regeneration protein,Other
0.519,Nrp1,NRP1,neuropilin 1,Plasma Membrane
0.276,Nrp2,NRP2,neuropilin 2,Plasma Membrane
0,Nrros,NRROS,negative regulator of reactive oxygen species,Cytoplasm
0,Nrsn1,NRSN1,neurensin 1,Plasma Membrane
0,Nrsn2,NRSN2,neurensin 2,Plasma Membrane
0,Nrtn,NRTN,neurturin,Extracellular Space
0,Nrxn1,NRXN1,neurexin 1,Plasma Membrane
0,Nrxn2,NRXN2,neurexin 2,Plasma Membrane
0,Nrxn3,Nrxn3,neurexin III,Plasma Membrane
0.062,Nsa2,NSA2,"NSA2, ribosome biogenesis homolog",Nucleus
0.158,Nsd1,NSD1,nuclear receptor binding SET domain protein 1,Nucleus
-0.07,Nsdhl,NSDHL,NAD(P) dependent steroid dehydrogenase-like,Cytoplasm
-0.919,Nsf,NSF,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase",Cytoplasm
-1.534,Nsfl1c,NSFL1C,NSFL1 cofactor,Cytoplasm
-∞,Nsg1,NSG1,neuron specific gene family member 1,Cytoplasm
-1.814,Nsl1,NSL1,"NSL1, MIS12 kinetochore complex component",Nucleus
0.689,Nsmaf,NSMAF,neutral sphingomyelinase activation associated factor,Cytoplasm
0.136,Nsmce1,NSMCE1,"NSE1 homolog, SMC5-SMC6 complex component",Nucleus
1.187,Nsmce2,NSMCE2,"NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase",Nucleus
0.348,Nsmce4a,NSMCE4A,"NSE4 homolog A, SMC5-SMC6 complex component",Nucleus
-0.048,Nsmf,NSMF,NMDA receptor synaptonuclear signaling and neuronal migration factor,Extracellular Space
-0.262,Nsun2,NSUN2,NOP2/Sun RNA methyltransferase family member 2,Nucleus
1.274,Nsun3,NSUN3,NOP2/Sun RNA methyltransferase family member 3,Cytoplasm
-0.726,Nsun4,NSUN4,NOP2/Sun RNA methyltransferase family member 4,Cytoplasm
1.274,Nsun5,NSUN5,NOP2/Sun RNA methyltransferase family member 5,Nucleus
∞,Nsun6,NSUN6,NOP2/Sun RNA methyltransferase family member 6,Cytoplasm
0,Nsun7,NSUN7,NOP2/Sun RNA methyltransferase family member 7,Other
-0.463,Nt5c,NT5C,"5', 3'-nucleotidase, cytosolic",Cytoplasm
0,Nt5c1a,NT5C1A,"5'-nucleotidase, cytosolic IA",Cytoplasm
0,Nt5c1b,NT5C1B,"5'-nucleotidase, cytosolic IB",Cytoplasm
-0.974,Nt5c2,NT5C2,"5'-nucleotidase, cytosolic II",Cytoplasm
1.922,Nt5c3,NT5C3A,"5'-nucleotidase, cytosolic IIIA",Cytoplasm
-0.185,Nt5c3b,NT5C3B,"5'-nucleotidase, cytosolic IIIB",Cytoplasm
0.537,Nt5dc1,NT5DC1,5'-nucleotidase domain containing 1,Other
0.341,Nt5dc2,NT5DC2,5'-nucleotidase domain containing 2,Cytoplasm
-0.048,Nt5dc3,NT5DC3,5'-nucleotidase domain containing 3,Other
-∞,Nt5e,NT5E,5'-nucleotidase ecto,Plasma Membrane
-0.726,Nt5m,NT5M,"5',3'-nucleotidase, mitochondrial",Cytoplasm
-1.185,Ntan1,NTAN1,N-terminal asparagine amidase,Nucleus
0,Ntf3,NTF3,neurotrophin 3,Extracellular Space
-∞,Ntf5,NTF4,neurotrophin 4,Extracellular Space
1.274,Nthl1,NTHL1,nth like DNA glycosylase 1,Nucleus
∞,Ntm,NTM,neurotrimin,Plasma Membrane
-∞,Ntmt1,NTMT1,N-terminal Xaa-Pro-Lys N-methyltransferase 1,Nucleus
0.467,Ntn1,NTN1,netrin 1,Extracellular Space
-∞,Ntn3,NTN3,netrin 3,Extracellular Space
-1.311,Ntn4,NTN4,netrin 4,Extracellular Space
0,Ntn5,NTN5,netrin 5,Other
0,Ntng1,NTNG1,netrin G1,Extracellular Space
0,Ntng2,NTNG2,netrin G2,Plasma Membrane
-∞,Ntpcr,NTPCR,"nucleoside-triphosphatase, cancer-related",Cytoplasm
0,Ntrk1,NTRK1,neurotrophic receptor tyrosine kinase 1,Plasma Membrane
0,Ntrk2,NTRK2,neurotrophic receptor tyrosine kinase 2,Plasma Membrane
0,Ntrk3,NTRK3,neurotrophic receptor tyrosine kinase 3,Plasma Membrane
0,Nts,NTS,neurotensin,Extracellular Space
0,Ntsr1,NTSR1,neurotensin receptor 1,Plasma Membrane
0,Ntsr2,NTSR2,neurotensin receptor 2,Plasma Membrane
-1.311,Nuak1,NUAK1,NUAK family kinase 1,Nucleus
3.275,Nuak2,NUAK2,NUAK family kinase 2,Other
-1.048,Nub1,NUB1,negative regulator of ubiquitin like proteins 1,Nucleus
0.399,Nubp1,NUBP1,nucleotide binding protein 1,Cytoplasm
-2.048,Nubp2,NUBP2,nucleotide binding protein 2,Nucleus
-∞,Nubpl,NUBPL,nucleotide binding protein like,Cytoplasm
0.015,Nucb1,NUCB1,nucleobindin 1,Cytoplasm
-0.048,Nucb2,NUCB2,nucleobindin 2,Nucleus
-0.397,Nucks1,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1,Nucleus
-0.311,Nudc,NUDC,"nuclear distribution C, dynein complex regulator",Cytoplasm
0.081,Nudcd1,NUDCD1,NudC domain containing 1,Nucleus
-0.105,Nudcd2,NUDCD2,NudC domain containing 2,Cytoplasm
-0.08,Nudcd3,NUDCD3,NudC domain containing 3,Cytoplasm
0.537,Nudt1,NUDT1,nudix hydrolase 1,Extracellular Space
0,Nudt10,NUDT11,nudix hydrolase 11,Cytoplasm
0,Nudt11,NUDT11,nudix hydrolase 11,Cytoplasm
-0.311,Nudt12,NUDT12,nudix hydrolase 12,Cytoplasm
∞,Nudt13,NUDT13,nudix hydrolase 13,Cytoplasm
1.274,Nudt14,NUDT14,nudix hydrolase 14,Cytoplasm
-0.311,Nudt15,NUDT15,nudix hydrolase 15,Cytoplasm
0.274,Nudt16,NUDT16,nudix hydrolase 16,Nucleus
0.274,Nudt16l1,NUDT16L1,nudix hydrolase 16 like 1,Cytoplasm
-∞,Nudt17,NUDT17,nudix hydrolase 17,Cytoplasm
-∞,Nudt18,NUDT18,nudix hydrolase 18,Cytoplasm
-1.048,Nudt19,NUDT19,nudix hydrolase 19,Cytoplasm
0.274,Nudt2,NUDT2,nudix hydrolase 2,Plasma Membrane
-0.665,Nudt21,NUDT21,nudix hydrolase 21,Nucleus
0.467,Nudt22,NUDT22,nudix hydrolase 22,Nucleus
-0.197,Nudt3,NUDT3,nudix hydrolase 3,Cytoplasm
-0.267,Nudt4,NUDT4,nudix hydrolase 4,Cytoplasm
-0.601,Nudt5,NUDT5,nudix hydrolase 5,Cytoplasm
-∞,Nudt6,NUDT6,nudix hydrolase 6,Extracellular Space
-∞,Nudt7,NUDT7,nudix hydrolase 7,Cytoplasm
0.274,Nudt8,NUDT8,nudix hydrolase 8,Cytoplasm
0.537,Nudt9,NUDT9,nudix hydrolase 9,Cytoplasm
0.21,Nuf2,NUF2,"NUF2, NDC80 kinetochore complex component",Nucleus
-0.311,Nufip1,NUFIP1,"NUFIP1, FMR1 interacting protein 1",Nucleus
0.192,Nufip2,NUFIP2,"NUFIP2, FMR1 interacting protein 2",Cytoplasm
0,Nuggc,NUGGC,"nuclear GTPase, germinal center associated",Nucleus
0.072,Numa1,NUMA1,nuclear mitotic apparatus protein 1,Nucleus
0.622,Numb,NUMB,"NUMB, endocytic adaptor protein",Plasma Membrane
1.274,Numbl,NUMBL,"NUMB like, endocytic adaptor protein",Cytoplasm
0.444,Nup107,NUP107,nucleoporin 107,Nucleus
0.22,Nup133,NUP133,nucleoporin 133,Nucleus
-0.476,Nup153,NUP153,nucleoporin 153,Nucleus
0.689,Nup155,NUP155,nucleoporin 155,Nucleus
0.632,Nup160,NUP160,nucleoporin 160,Nucleus
-0.497,Nup188,NUP188,nucleoporin 188,Nucleus
0.274,Nup205,NUP205,nucleoporin 205,Nucleus
-0.796,Nup210,NUP210,nucleoporin 210,Nucleus
∞,Nup210l,NUP210L,nucleoporin 210 like,Other
-1.218,Nup214,NUP214,nucleoporin 214,Nucleus
-0.404,Nup35,NUP35,nucleoporin 35,Nucleus
0.859,Nup37,NUP37,nucleoporin 37,Nucleus
1.467,Nup43,NUP43,nucleoporin 43,Nucleus
0.56,Nup50,NUP50,nucleoporin 50,Nucleus
-1.048,Nup54,NUP54,nucleoporin 54,Nucleus
0.653,Nupl1,NUP58,nucleoporin 58,Nucleus
0.485,Nup62,NUP62,nucleoporin 62,Nucleus
0,Nup62cl,Nup62cl,nucleoporin 62 C-terminal like,Other
0.367,Nup85,NUP85,nucleoporin 85,Cytoplasm
0.391,Nup88,NUP88,nucleoporin 88,Nucleus
-0.063,Nup93,NUP93,nucleoporin 93,Nucleus
-0.182,Nup98,NUP98,nucleoporin 98,Nucleus
0.689,Nupl2,NUPL2,nucleoporin like 2,Nucleus
-1.726,Nupr1,NUPR1,"nuclear protein 1, transcriptional regulator",Nucleus
0,Nupr1l,NUPR2,"nuclear protein 2, transcriptional regulator",Nucleus
-0.437,Nus1,NUS1,NUS1 dehydrodolichyl diphosphate synthase subunit,Cytoplasm
-0.432,Nusap1,NUSAP1,nucleolar and spindle associated protein 1,Nucleus
-0.342,Nutf2,NUTF2,nuclear transport factor 2,Nucleus
-0.638,Nutf2-ps1,Nutf2-ps1,"nuclear transport factor 2, pseudogene 1",Other
0,Nutm1,NUTM1,NUT midline carcinoma family member 1,Other
0,Nutm2,NUTM2A/NUTM2B,NUT family member 2B,Other
-0.777,Nvl,NVL,nuclear VCP-like,Nucleus
0,Nwd1,NWD1,NACHT and WD repeat domain containing 1,Other
0,Nwd2,NWD2,NACHT and WD repeat domain containing 2,Other
0.416,Nxf1,NXF1,nuclear RNA export factor 1,Nucleus
0,Nxf2,NXF2/NXF2B,nuclear RNA export factor 2,Nucleus
0,Nxf3,NXF3,nuclear RNA export factor 3,Nucleus
0,Nxf7,Nxf7,nuclear RNA export factor 7,Cytoplasm
-1.048,Nxn,NXN,nucleoredoxin,Nucleus
0,Nxnl1,NXNL1,nucleoredoxin-like 1,Cytoplasm
0,Nxnl2,NXNL2,nucleoredoxin-like 2,Other
0,Nxpe2,NXPE2,neurexophilin and PC-esterase domain family member 2,Other
-2.048,Nxpe3,NXPE3,neurexophilin and PC-esterase domain family member 3,Other
-∞,Nxpe4,NXPE4,neurexophilin and PC-esterase domain family member 4,Extracellular Space
0,Nxpe5,Nxpe5,"neurexophilin and PC-esterase domain family, member 5",Cytoplasm
0,Nxph1,NXPH1,neurexophilin 1,Extracellular Space
0,Nxph2,NXPH2,neurexophilin 2,Extracellular Space
0,Nxph3,NXPH3,neurexophilin 3,Extracellular Space
1.274,Nxph4,NXPH4,neurexophilin 4,Extracellular Space
-0.048,Nxt1,NXT1,nuclear transport factor 2 like export factor 1,Nucleus
0.24,Nxt2,NXT2,nuclear transport factor 2 like export factor 2,Nucleus
-0.311,Nyap1,NYAP1,neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1,Other
0,Nyap2,NYAP2,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2,Other
0,Nynrin,NYNRIN,NYN domain and retroviral integrase containing,Other
0,Nyx,NYX,nyctalopin,Extracellular Space
0,Oacyl,Oacyl,O-acyltransferase like,Other
0.274,Oaf,OAF,out at first homolog,Cytoplasm
0.274,Oard1,OARD1,O-acyl-ADP-ribose deacylase 1,Other
0,Oas1a,OAS1,2'-5'-oligoadenylate synthetase 1,Cytoplasm
0,Oas1g,OAS1,2'-5'-oligoadenylate synthetase 1,Cytoplasm
0,Oas1b,Oas1b,2'-5' oligoadenylate synthetase 1B,Cytoplasm
2.274,Oas1c,Oas1d (includes others),2'-5' oligoadenylate synthetase 1D,Cytoplasm
0,Oas1d,Oas1d (includes others),2'-5' oligoadenylate synthetase 1D,Cytoplasm
0,Oas1e,Oas1d (includes others),2'-5' oligoadenylate synthetase 1D,Cytoplasm
0,Oas1f,Oas1f,2'-5' oligoadenylate synthetase 1F,Other
0,Oas1h,Oas1h,2'-5' oligoadenylate synthetase 1H,Other
0,Oas2,OAS2,2'-5'-oligoadenylate synthetase 2,Cytoplasm
-∞,Oas3,OAS3,2'-5'-oligoadenylate synthetase 3,Cytoplasm
0,Oasl1,OASL,2'-5'-oligoadenylate synthetase like,Cytoplasm
2.859,Oasl2,Oasl2,2'-5' oligoadenylate synthetase-like 2,Other
-1.218,Oat,OAT,ornithine aminotransferase,Cytoplasm
0.827,Oaz1,OAZ1,ornithine decarboxylase antizyme 1,Cytoplasm
-0.847,Oaz1-ps,Oaz1-ps,"ornithine decarboxylase antizyme 1, pseudogene",Other
0.453,Oaz2,OAZ2,ornithine decarboxylase antizyme 2,Cytoplasm
0,Oaz3,OAZ3,ornithine decarboxylase antizyme 3,Cytoplasm
0,Obox1,Obox1 (includes others),oocyte specific homeobox 7,Other
0,Obox2,Obox1 (includes others),oocyte specific homeobox 7,Other
0,Obox3,Obox1 (includes others),oocyte specific homeobox 7,Other
0,Obox5,Obox1 (includes others),oocyte specific homeobox 7,Other
0,Obox7,Obox1 (includes others),oocyte specific homeobox 7,Other
0,Obox6,Obox6,oocyte specific homeobox 6,Other
0,Obp2b,OBP2A,odorant binding protein 2A,Extracellular Space
0,Obp2a,OBP2B,odorant binding protein 2B,Extracellular Space
0,Obscn,OBSCN,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",Cytoplasm
-∞,Obsl1,Obsl1,obscurin-like 1,Other
0,Oc90,OC90,otoconin 90,Extracellular Space
0,Oca2,OCA2,OCA2 melanosomal transmembrane protein,Plasma Membrane
-∞,Ocel1,OCEL1,occludin/ELL domain containing 1,Other
-0.091,Ociad1,OCIAD1,OCIA domain containing 1,Cytoplasm
1.274,Ociad2,OCIAD2,OCIA domain containing 2,Cytoplasm
0,Ocln,OCLN,occludin,Plasma Membrane
0,Ocm,OCM,oncomodulin,Cytoplasm
0.689,Ocrl,OCRL,"OCRL, inositol polyphosphate-5-phosphatase",Cytoplasm
0,Ocstamp,OCSTAMP,osteoclast stimulatory transmembrane protein,Other
0,Odam,ODAM,"odontogenic, ameloblast asssociated",Extracellular Space
0.071,Odc1,ODC1,ornithine decarboxylase 1,Cytoplasm
0,Odf1,ODF1,outer dense fiber of sperm tails 1,Cytoplasm
0.213,Odf2,ODF2,outer dense fiber of sperm tails 2,Cytoplasm
0.597,Odf2l,ODF2L,outer dense fiber of sperm tails 2 like,Cytoplasm
0,Odf3,ODF3,outer dense fiber of sperm tails 3,Cytoplasm
0,Odf3b,ODF3B,outer dense fiber of sperm tails 3B,Other
0,Odf3l1,ODF3L1,outer dense fiber of sperm tails 3 like 1,Other
0,Odf3l2,ODF3L2,outer dense fiber of sperm tails 3 like 2,Cytoplasm
0,Odf4,ODF4,outer dense fiber of sperm tails 4,Cytoplasm
0,Ofcc1,OFCC1,orofacial cleft 1 candidate 1,Cytoplasm
-0.492,Ofd1,OFD1,"OFD1, centriole and centriolar satellite protein",Plasma Membrane
-0.328,Ogdh,OGDH,oxoglutarate dehydrogenase,Cytoplasm
1.274,Ogdhl,OGDHL,oxoglutarate dehydrogenase-like,Other
-0.896,Ogfod1,OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1,Cytoplasm
0.689,Ogfod2,OGFOD2,2-oxoglutarate and iron dependent oxygenase domain containing 2,Other
2.274,Ogfod3,OGFOD3,2-oxoglutarate and iron dependent oxygenase domain containing 3,Cytoplasm
0.902,Ogfr,OGFR,opioid growth factor receptor,Plasma Membrane
-1.311,Ogfrl1,OGFRL1,opioid growth factor receptor like 1,Other
-∞,Ogg1,OGG1,8-oxoguanine DNA glycosylase,Nucleus
-∞,Ogn,OGN,osteoglycin,Extracellular Space
-0.919,Ogt,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase,Cytoplasm
0.104,Oip5,OIP5,Opa interacting protein 5,Nucleus
-∞,Oit3,OIT3,oncoprotein induced transcript 3,Nucleus
0.409,Ola1,OLA1,Obg like ATPase 1,Cytoplasm
0,Olah,OLAH,oleoyl-ACP hydrolase,Cytoplasm
-0.311,Olfm1,OLFM1,olfactomedin 1,Cytoplasm
0,Olfm2,OLFM2,olfactomedin 2,Cytoplasm
0,Olfm3,OLFM3,olfactomedin 3,Cytoplasm
0,Olfm4,OLFM4,olfactomedin 4,Extracellular Space
0,Olfml1,OLFML1,olfactomedin like 1,Extracellular Space
0,Olfml2a,OLFML2A,olfactomedin like 2A,Extracellular Space
-∞,Olfml2b,OLFML2B,olfactomedin like 2B,Extracellular Space
0,Olfml3,OLFML3,olfactomedin like 3,Extracellular Space
0,Olfr1,Olfr1,olfactory receptor 1,Plasma Membrane
0,Olfr10,Olfr10 (includes others),olfactory receptor 10,Plasma Membrane
0,Olfr1392,Olfr10 (includes others),olfactory receptor 10,Plasma Membrane
0,Olfr1393,Olfr10 (includes others),olfactory receptor 10,Plasma Membrane
0,Olfr1000,Olfr1000,olfactory receptor 1000,Plasma Membrane
0,Olfr1002,Olfr1002/Olfr154,olfactory receptor 1002,Plasma Membrane
0,Olfr154,Olfr1002/Olfr154,olfactory receptor 1002,Plasma Membrane
0,Olfr1008,Olfr1008,olfactory receptor 1008,Plasma Membrane
0,Olfr1009,Olfr1009,olfactory receptor 1009,Plasma Membrane
0,Olfr1010,Olfr1010,olfactory receptor 1010,Plasma Membrane
0,Olfr1012,Olfr1012,olfactory receptor 1012,Plasma Membrane
0,Olfr1013,Olfr1013,olfactory receptor 1013,Plasma Membrane
0,Olfr1015,Olfr1015,olfactory receptor 1015,Plasma Membrane
0,Olfr1016,Olfr1016,olfactory receptor 1016,Plasma Membrane
0,Olfr1018,Olfr1018,olfactory receptor 1018,Plasma Membrane
0,Olfr1024,Olfr1024,olfactory receptor 1024,Plasma Membrane
0,Olfr1026,Olfr1026,olfactory receptor 1026,Plasma Membrane
0,Olfr103,Olfr103,olfactory receptor 103,Plasma Membrane
0,Olfr1030,Olfr1030,olfactory receptor 1030,Plasma Membrane
0,Olfr1033,Olfr1033,olfactory receptor 1033,Plasma Membrane
0,Olfr1036,Olfr1036,olfactory receptor 1036,Plasma Membrane
0,Olfr1037,Olfr1037,olfactory receptor 1037,Plasma Membrane
0,Olfr1039,Olfr1039/Olfr1040,olfactory receptor 1039,Plasma Membrane
0,Olfr1040,Olfr1039/Olfr1040,olfactory receptor 1039,Plasma Membrane
0,Olfr1042,Olfr1042,olfactory receptor 1042,Plasma Membrane
0,Olfr1043,Olfr1043,olfactory receptor 1043,Plasma Membrane
0,Olfr1047,Olfr1047,olfactory receptor 1047,Plasma Membrane
0,Olfr1048,Olfr1048,olfactory receptor 1048,Plasma Membrane
0,Olfr1049,Olfr1049/Olfr1051,olfactory receptor 1049,Plasma Membrane
0,Olfr1051,Olfr1049/Olfr1051,olfactory receptor 1049,Plasma Membrane
0,Olfr1055,Olfr1055,olfactory receptor 1055,Plasma Membrane
0,Olfr1056,Olfr1056,olfactory receptor 1056,Plasma Membrane
0,Olfr1057,Olfr1057/Olfr1062,olfactory receptor 1057,Plasma Membrane
0,Olfr1062,Olfr1057/Olfr1062,olfactory receptor 1057,Plasma Membrane
0,Olfr1058,Olfr1058,olfactory receptor 1058,Plasma Membrane
0,Olfr1061,Olfr1061/Olfr1066,olfactory receptor 1066,Plasma Membrane
0,Olfr1066,Olfr1061/Olfr1066,olfactory receptor 1066,Plasma Membrane
0,Olfr1065,Olfr1065,olfactory receptor 1065,Plasma Membrane
0,Olfr107,Olfr107,olfactory receptor 107,Plasma Membrane
0,Olfr1076,Olfr1076/Olfr228,olfactory receptor 1076,Plasma Membrane
0,Olfr228,Olfr1076/Olfr228,olfactory receptor 1076,Plasma Membrane
0,Olfr1077-ps1,Olfr1077-ps1,"olfactory receptor 1077, pseudogene 1",Other
0,Olfr1079,Olfr1079,olfactory receptor 1079,Plasma Membrane
0,Olfr108,Olfr108,olfactory receptor 108,Plasma Membrane
0,Olfr1080,Olfr1082 (includes others),olfactory receptor 1082,Plasma Membrane
0,Olfr1082,Olfr1082 (includes others),olfactory receptor 1082,Plasma Membrane
0,Olfr1084,Olfr1082 (includes others),olfactory receptor 1082,Plasma Membrane
0,Olfr1085,Olfr1083-ps/Olfr1085,olfactory receptor 1085,Plasma Membrane
0,Olfr1087,Olfr1087,olfactory receptor 1087,Plasma Membrane
0,Olfr1089,Olfr1089,olfactory receptor 1089,Plasma Membrane
0,Olfr1090,Olfr1090,olfactory receptor 1090,Plasma Membrane
0,Olfr1094,Olfr1094,olfactory receptor 1094,Plasma Membrane
0,Olfr1095,Olfr1095/Olfr141,olfactory receptor 1095,Plasma Membrane
0,Olfr141,Olfr1095/Olfr141,olfactory receptor 1095,Plasma Membrane
0,Olfr1097,Olfr1097/Olfr1098,olfactory receptor 1098,Plasma Membrane
0,Olfr1098,Olfr1097/Olfr1098,olfactory receptor 1098,Plasma Membrane
0,Olfr1101,Olfr1101,olfactory receptor 1101,Plasma Membrane
0,Olfr1102,Olfr1102,olfactory receptor 1102,Plasma Membrane
0,Olfr1105,Olfr1105,olfactory receptor 1105,Plasma Membrane
0,Olfr1106,Olfr1106,olfactory receptor 1106,Plasma Membrane
0,Olfr1107,Olfr1107,olfactory receptor 1107,Plasma Membrane
0,Olfr1109,Olfr1109,olfactory receptor 1109,Plasma Membrane
0,Olfr1110,Olfr1110,olfactory receptor 1110,Plasma Membrane
0,Olfr1112,Olfr1112,olfactory receptor 1112,Plasma Membrane
0,Olfr1113,Olfr1113/Olfr1115,olfactory receptor 1115,Plasma Membrane
0,Olfr1115,Olfr1113/Olfr1115,olfactory receptor 1115,Plasma Membrane
0,Olfr1116,Olfr1116/Olfr1118,olfactory receptor 1118,Plasma Membrane
0,Olfr1118,Olfr1116/Olfr1118,olfactory receptor 1118,Plasma Membrane
0,Olfr112,Olfr112,olfactory receptor 112,Plasma Membrane
0,Olfr1120,Olfr1120,olfactory receptor 1120,Plasma Membrane
0,Olfr1121,Olfr1121,olfactory receptor 1121,Plasma Membrane
0,Olfr1122,Olfr1122,olfactory receptor 1122,Plasma Membrane
0,Olfr1124,Olfr1124,olfactory receptor 1124,Plasma Membrane
0,Olfr1126,Olfr1126,olfactory receptor 1126,Plasma Membrane
0,Olfr1128,Olfr1128,olfactory receptor 1128,Plasma Membrane
0,Olfr1129,Olfr1129/Olfr1130,olfactory receptor 1130,Plasma Membrane
0,Olfr1130,Olfr1129/Olfr1130,olfactory receptor 1130,Plasma Membrane
0,Olfr113,Olfr113,olfactory receptor 113,Plasma Membrane
0,Olfr1131,Olfr1131,olfactory receptor 1131,Plasma Membrane
0,Olfr1132,Olfr1132,olfactory receptor 1132,Plasma Membrane
0,Olfr1133,Olfr1133,olfactory receptor 1133,Plasma Membrane
0,Olfr1134,Olfr1134,olfactory receptor 1134,Plasma Membrane
0,Olfr1135,Olfr1135,olfactory receptor 1135,Plasma Membrane
0,Olfr1136,Olfr1136,olfactory receptor 1136,Plasma Membrane
0,Olfr1137,Olfr1137,olfactory receptor 1137,Plasma Membrane
0,Olfr1138,Olfr1138,olfactory receptor 1138,Plasma Membrane
0,Olfr114,Olfr114,olfactory receptor 114,Plasma Membrane
0,Olfr1140,Olfr1140,olfactory receptor 1140,Plasma Membrane
0,Olfr1141,Olfr1141,olfactory receptor 1141,Plasma Membrane
0,Olfr1143,Olfr1143,olfactory receptor 1143,Plasma Membrane
0,Olfr1145,Olfr1145,olfactory receptor 1145,Plasma Membrane
0,Olfr1148,Olfr1148,olfactory receptor 1148,Plasma Membrane
0,Olfr115,Olfr115,olfactory receptor 115,Plasma Membrane
0,Olfr1152,Olfr1152,olfactory receptor 1152,Plasma Membrane
0,Olfr1153,Olfr1153,olfactory receptor 1153,Plasma Membrane
0,Olfr1154,Olfr1154/Olfr1160,olfactory receptor 1160,Plasma Membrane
0,Olfr1160,Olfr1154/Olfr1160,olfactory receptor 1160,Plasma Membrane
0,Olfr1158,Olfr1158,olfactory receptor 1158,Plasma Membrane
0,Olfr116,Olfr116,olfactory receptor 116,Plasma Membrane
0,Olfr1161,Olfr1161,olfactory receptor 1161,Plasma Membrane
0,Olfr1163,Olfr1163,olfactory receptor 1163,Plasma Membrane
0,Olfr1164,Olfr1164,olfactory receptor 1164,Plasma Membrane
0,Olfr1166,Olfr1166 (includes others),olfactory receptor 1170,Plasma Membrane
0,Olfr1167,Olfr1166 (includes others),olfactory receptor 1170,Plasma Membrane
0,Olfr1170,Olfr1166 (includes others),olfactory receptor 1170,Plasma Membrane
0,Olfr1168,Olfr1168/Olfr1173,olfactory receptor 1168,Plasma Membrane
0,Olfr1173,Olfr1168/Olfr1173,olfactory receptor 1168,Plasma Membrane
0,Olfr117,Olfr117/Olfr130,olfactory receptor 117,Plasma Membrane
0,Olfr130,Olfr117/Olfr130,olfactory receptor 117,Plasma Membrane
0,Olfr1176,Olfr1176,olfactory receptor 1176,Plasma Membrane
0,Olfr1178,Olfr1178,olfactory receptor 1178,Plasma Membrane
0,Olfr1179,Olfr1179,olfactory receptor 1179,Plasma Membrane
0,Olfr118,Olfr118/Olfr120,olfactory receptor 120,Plasma Membrane
0,Olfr120,Olfr118/Olfr120,olfactory receptor 120,Plasma Membrane
0,Olfr1180,Olfr1180,olfactory receptor 1180,Plasma Membrane
0,Olfr1181,Olfr1181/Olfr1182,olfactory receptor 1181,Plasma Membrane
0,Olfr1182,Olfr1181/Olfr1182,olfactory receptor 1181,Plasma Membrane
0,Olfr1183,Olfr1183,olfactory receptor 1183,Plasma Membrane
0,Olfr1184,Olfr1184,olfactory receptor 1184,Plasma Membrane
0,Olfr1186,Olfr1186,olfactory receptor 1186,Plasma Membrane
0,Olfr1188,Olfr1188,olfactory receptor 1188,Plasma Membrane
0,Olfr1189,Olfr1189,olfactory receptor 1189,Plasma Membrane
0,Olfr119,Olfr119/Olfr121,olfactory receptor 119,Plasma Membrane
0,Olfr121,Olfr119/Olfr121,olfactory receptor 119,Plasma Membrane
0,Olfr1195,Olfr1195,olfactory receptor 1195,Plasma Membrane
0,Olfr1196,Olfr1196 (includes others),olfactory receptor 1196,Plasma Membrane
0,Olfr1197,Olfr1196 (includes others),olfactory receptor 1196,Plasma Membrane
0,Olfr1200,Olfr1196 (includes others),olfactory receptor 1196,Plasma Membrane
0,Olfr1198,Olfr1198,olfactory receptor 1198,Plasma Membrane
0,Olfr1199,Olfr1199,olfactory receptor 1199,Plasma Membrane
0,Olfr12,Olfr12,olfactory receptor 12,Plasma Membrane
0,Olfr1202,Olfr1202/Olfr1204,olfactory receptor 1204,Plasma Membrane
0,Olfr1204,Olfr1202/Olfr1204,olfactory receptor 1204,Plasma Membrane
0,Olfr1208,Olfr1208,olfactory receptor 1208,Plasma Membrane
0,Olfr1212,Olfr1212,olfactory receptor 1212,Plasma Membrane
0,Olfr1213,Olfr1213,olfactory receptor 1213,Plasma Membrane
0,Olfr1214,Olfr1214,olfactory receptor 1214,Plasma Membrane
0,Olfr1215,Olfr1215,olfactory receptor 1215,Plasma Membrane
0,Olfr1216,Olfr1216,olfactory receptor 1216,Plasma Membrane
0,Olfr1217,Olfr1217,olfactory receptor 1217,Plasma Membrane
0,Olfr1218,Olfr1218,olfactory receptor 1218,Plasma Membrane
0,Olfr1219,Olfr1219,olfactory receptor 1219,Plasma Membrane
0,Olfr122,Olfr122,olfactory receptor 122,Plasma Membrane
0,Olfr1220,Olfr1220,olfactory receptor 1220,Plasma Membrane
